"","id","location","year","month","day","fhours","Gear","catch","nao","amo","oisst","BATHY.DEPTH","lon","lat","Abundance"
"21158","268705_106183_7626","can",2012,8,23,14.4744559931063,"RR",1,-0.2789101,0.41,21.1700000762939,94,-66.3833333333333,42.1166666666667,NA
"21159","268705_106183_7627","can",2012,8,23,14.4744559931063,"RR",1,-0.2789101,0.41,21.1700000762939,93,-66.4333333333333,42.1166666666667,NA
"21160","268705_106183_7628","can",2012,8,23,14.4744559931063,"RR",1,-0.2789101,0.41,21.1700000762939,109,-66.4166666666667,42.1333333333333,NA
"21161","268744_105783_7629","can",2012,8,14,8,"HARP",7,-0.502641559,0.41,19.189998626709,95,-66.6,42.15,NA
"21162","268799_27473_7630","can",2012,8,27,12,"RR",5,-0.258123338,0.41,22.3199996948242,181,-65.5833333333333,42.1333333333333,NA
"21163","269074_104317_7645","can",2012,9,2,48,"RR",2,0.709131956,0.427,13.6700000762939,57,-66.35,43.5,NA
"21164","269277_106334_7646","can",2012,9,3,12,"RR",8,0.697411597,0.427,19.0100002288818,179,-65.8,41.9333333333333,NA
"21165","269316_104317_7647","can",2012,9,6,6.74150209392675,"TL",1,0.133057654,0.427,14.3599996566772,57,-66.35,43.5,NA
"21166","269362_106117_7648","can",2012,9,7,24,"RR",2,-0.155228019,0.427,14.4499998092651,57,-66.35,43.5,NA
"21167","269386_161163_7649","can",2012,9,7,9,"RR",2,-0.155228019,0.427,18.8299999237061,92,-66.45,42.1166666666667,NA
"21168","269387_107050_7650","can",2012,9,7,12,"RR",2,-0.155228019,0.427,20.0299987792969,700,-65.55,42.0333333333333,NA
"21169","269387_107050_7651","can",2012,9,7,12,"RR",2,-0.155228019,0.427,20.0299987792969,514,-65.5666666666667,42.05,NA
"21170","269430_101293_7652","can",2012,9,8,8,"RR",2,-0.275530934,0.427,14.960000038147,57,-66.35,43.5,NA
"21171","269432_106124_7653","can",2012,9,6,30,"RR",1,0.133057654,0.427,19.9699993133545,178,-65.7833333333333,41.9166666666667,NA
"21172","269432_106124_7654","can",2012,9,6,30,"RR",1,0.133057654,0.427,19.9699993133545,208,-65.7833333333333,41.95,NA
"21173","269432_106124_7655","can",2012,9,4,30,"RR",3,0.620946288,0.427,19.7799987792969,564,-65.5833333333333,42.0666666666667,NA
"21174","269432_106124_7656","can",2012,9,5,30,"RR",0,0.40599528,0.427,19.7799987792969,545,-65.5833333333333,42.0833333333333,NA
"21175","269448_161027_7657","can",2012,9,7,8.65758507234856,"TL",1,-0.155228019,0.427,20.0299987792969,564,-65.5691666666667,42.0527777777778,NA
"21176","269448_161027_7658","can",2012,9,7,8.65758507234856,"TL",1,-0.155228019,0.427,20.0299987792969,550,-65.5741666666667,42.0536111111111,NA
"21177","269448_161027_7659","can",2012,9,7,8.65758507234856,"TL",0,-0.155228019,0.427,20.0299987792969,659,-65.5619444444444,42.0558333333333,NA
"21178","269606_104404_7660","can",2012,9,12,10,"RR",0,0.270327866,0.427,14.2699995040894,186,-66.4,44.3833333333333,NA
"21179","269659_106183_7661","can",2012,9,12,29,"RR",1,0.270327866,0.427,18.0799999237061,96,-66.6333333333333,42.15,NA
"21180","269659_106183_7662","can",2012,9,12,29,"RR",1,0.270327866,0.427,18.0799999237061,98,-66.65,42.15,NA
"21181","269659_106183_7663","can",2012,9,12,29,"RR",2,0.270327866,0.427,18.0799999237061,98,-66.6666666666667,42.15,NA
"21182","269659_106183_7664","can",2012,9,12,29,"RR",1,0.270327866,0.427,18.0799999237061,100,-66.7,42.15,NA
"21183","269659_106183_7665","can",2012,9,12,29,"RR",1,0.270327866,0.427,18.0799999237061,101,-66.7166666666667,42.15,NA
"21184","269711_104404_7666","can",2012,9,7,12,"RR",0,-0.155228019,0.427,14.8499994277954,186,-66.4,44.3833333333333,NA
"21185","269801_107448_7667","can",2012,9,15,5,"RR",1,0.257894754,0.427,15.539999961853,25,-63.44,44.5530555555556,NA
"21186","269889_107448_7668","can",2012,9,17,11.5,"RR",3,-0.857742369,0.427,15.5199995040894,33,-63.4126666666667,44.5305555555556,NA
"21187","269932_107448_7669","can",2012,9,18,16.5,"RR",1,-1.169011235,0.427,15.4899997711182,36,-63.4355555555556,44.5438333333333,NA
"21188","270102_107448_7670","can",2012,9,20,15.5,"RR",4,-0.611989498,0.427,15.5499992370605,36,-63.4263888888889,44.5438333333333,NA
"21189","270136_103888_7671","can",2012,9,19,14.5,"TL",3,-1.134915709,0.427,15.5499992370605,49,-63.45,44.5,NA
"21190","270174_107448_7672","can",2012,9,13,18.5,"RR",0,0.581745028,0.427,15.25,39,-63.4277777777778,44.5116666666667,NA
"21191","270175_107448_7673","can",2012,9,16,16.5,"RR",0,-0.160405785,0.427,15.6399993896484,36,-63.4355555555556,44.5438333333333,NA
"21192","270220_137918_7674","can",2012,9,21,4,"RR",4,-0.50604856,0.427,15.6099996566772,34,-63.4276666666667,44.5255555555556,NA
"21193","270231_137918_7675","can",2012,9,22,2,"RR",3,-0.987777591,0.427,15.789999961853,46,-63.4486111111111,44.5236111111111,NA
"21194","270232_107448_7676","can",2012,9,22,4,"RR",1,-0.987777591,0.427,15.789999961853,23,-63.4416666666667,44.5438333333333,NA
"21195","270249_155387_7677","can",2012,9,23,7,"RR",1,-1.313396573,0.427,16.0200004577637,27,-63.4658333333333,44.5313888888889,NA
"21196","270254_107448_7678","can",2012,9,24,15.5,"RR",1,-1.874639392,0.427,16.1900005340576,36,-63.4375,44.5438333333333,NA
"21197","270264_101821_7679","can",2012,9,23,7,"RR",1,-1.313396573,0.427,16.0200004577637,65,-63.4333333333333,44.4833333333333,NA
"21198","270264_101821_7680","can",2012,9,23,7,"RR",1,-1.313396573,0.427,16.0200004577637,54,-63.45,44.4833333333333,NA
"21199","270292_155387_7681","can",2012,9,24,6,"RR",1,-1.874639392,0.427,16.1900005340576,47,-63.4616666666667,44.5163888888889,NA
"21200","270322_101821_7682","can",2012,9,24,8,"RR",1,-1.874639392,0.427,16.1900005340576,46,-63.4666666666667,44.4833333333333,NA
"21201","270335_137397_7683","can",2012,9,23,3,"RR",3,-1.313396573,0.427,16.0200004577637,58,-63.4486666666667,44.4933333333333,NA
"21202","270339_151101_7684","can",2012,9,25,14.5,"RR",1,-1.618283033,0.427,16.0799999237061,39,-63.4175,44.5147222222222,NA
"21203","270340_107448_7685","can",2012,9,25,15.5,"RR",1,-1.618283033,0.427,16.0799999237061,36,-63.4375,44.5438333333333,NA
"21204","270342_160287_7686","can",2012,9,25,7,"RR",1,-1.618283033,0.427,16.0799999237061,39,-63.4277777777778,44.5116666666667,NA
"21205","270348_155387_7687","can",2012,9,25,7,"RR",1,-1.618283033,0.427,16.0799999237061,47,-63.4616666666667,44.5163888888889,NA
"21206","270369_101821_7688","can",2012,9,25,5,"RR",1,-1.618283033,0.427,16.0799999237061,56,-63.4,44.4833333333333,NA
"21207","270413_155387_7689","can",2012,9,26,4,"RR",1,-0.798706293,0.427,16.4300003051758,54,-63.4444444444444,44.5030555555556,NA
"21208","270414_151101_7690","can",2012,9,26,14.5,"RR",1,-0.798706293,0.427,16.4300003051758,42,-63.4186111111111,44.5105555555556,NA
"21209","270415_160287_7691","can",2012,9,26,14.5,"RR",1,-0.798706293,0.427,16.4300003051758,47,-63.4616666666667,44.5163888888889,NA
"21210","270415_160287_7692","can",2012,9,26,14.5,"RR",1,-0.798706293,0.427,16.4300003051758,33,-63.4126666666667,44.5305555555556,NA
"21211","270484_137918_7693","can",2012,9,20,2,"RR",0,-0.611989498,0.427,15.5499992370605,37,-63.4331666666667,44.53,NA
"21212","270495_104317_7694","can",2012,9,25,6,"RR",2,-1.618283033,0.427,16.0799999237061,75,-64.6,43.8833333333333,NA
"21213","270496_101821_7695","can",2012,9,26,6,"RR",1,-0.798706293,0.427,16.4300003051758,47,-63.45,44.5166666666667,NA
"21214","270498_106333_7696","can",2012,9,26,0.5,"RR",1,-0.798706293,0.427,16.4300003051758,70,-64.6,43.9,NA
"21215","270498_106333_7697","can",2012,9,25,0.5,"RR",1,-1.618283033,0.427,16.0799999237061,56,-64.6166666666667,43.9,NA
"21216","270605_155387_7698","can",2012,9,27,14.5142377260982,"RR",1,-0.221749768,0.427,16.0100002288818,33,-63.4152777777778,44.5325,NA
"21217","270701_107448_7699","can",2012,9,28,15.5,"RR",1,-0.438850224,0.427,15.2399997711182,65,-63.4295,44.4808333333333,NA
"21218","270701_107448_7700","can",2012,9,28,15.5,"RR",1,-0.438850224,0.427,15.2399997711182,49,-63.432,44.5025,NA
"21219","270701_107448_7701","can",2012,9,28,15.5,"RR",1,-0.438850224,0.427,15.2399997711182,42,-63.4186111111111,44.5105555555556,NA
"21220","270702_151101_7702","can",2012,9,28,14.5,"RR",1,-0.438850224,0.427,15.2399997711182,65,-63.4295,44.4808333333333,NA
"21221","270703_160287_7703","can",2012,9,28,14.5,"RR",1,-0.438850224,0.427,15.2399997711182,47,-63.4616666666667,44.5163888888889,NA
"21222","270703_160287_7704","can",2012,9,28,14.5,"RR",1,-0.438850224,0.427,15.2399997711182,27,-63.4658333333333,44.5313888888889,NA
"21223","270704_155387_7705","can",2012,9,28,6,"RR",1,-0.438850224,0.427,15.2399997711182,51,-63.4165,44.4961111111111,NA
"21224","270714_160554_7706","can",2012,9,28,3,"RR",2,-0.438850224,0.427,15.2399997711182,46,-63.4486111111111,44.5236111111111,NA
"21225","270714_160554_7707","can",2012,9,28,3,"RR",2,-0.438850224,0.427,15.2399997711182,34,-63.4276666666667,44.5255555555556,NA
"21226","270714_160554_7708","can",2012,9,28,3,"RR",1,-0.438850224,0.427,15.2399997711182,37,-63.4331666666667,44.53,NA
"21227","270715_137397_7709","can",2012,9,28,1.5,"RR",4,-0.438850224,0.427,15.2399997711182,37,-63.4331666666667,44.53,NA
"21228","270721_106124_7710","can",2012,9,25,30,"HARP",4,-1.618283033,0.427,18.3299999237061,85,-66.3333333333333,42.1,NA
"21229","270721_106124_7711","can",2012,9,26,30,"HARP",3,-0.798706293,0.427,18.3599987030029,95,-66.6166666666667,42.15,NA
"21230","270728_101821_7712","can",2012,9,28,5,"RR",1,-0.438850224,0.427,15.2399997711182,37,-63.4166666666667,44.5166666666667,NA
"21231","270730_137937_7713","can",2012,9,28,10,"HARP",5,-0.438850224,0.427,15.2399997711182,37,-63.4333333333333,44.5166666666667,NA
"21232","270747_101293_7714","can",2012,9,28,7,"RR",3,-0.438850224,0.427,15.2399997711182,56,-64.6166666666667,43.9,NA
"21233","270748_161027_7715","can",2012,9,29,5,"TL",1,-0.208363622,0.427,15.1300001144409,43,-64.635,43.9072222222222,NA
"21234","270748_161027_7716","can",2012,9,29,5,"TL",1,-0.208363622,0.427,15.1300001144409,40,-64.6394444444445,43.9088888888889,NA
"21235","270749_104317_7717","can",2012,9,28,6,"TL",1,-0.438850224,0.427,15.2399997711182,56,-64.6166666666667,43.9,NA
"21236","270750_137918_7718","can",2012,9,29,4,"RR",1,-0.208363622,0.427,15.1300001144409,181,-63.4472222222222,43.5166666666667,NA
"21237","270751_106333_7719","can",2012,9,28,4,"TL",1,-0.438850224,0.427,15.2399997711182,84,-64.5,43.9,NA
"21238","270751_106333_7720","can",2012,9,28,4,"TL",1,-0.438850224,0.427,15.2399997711182,56,-64.6166666666667,43.9,NA
"21239","270757_151101_7721","can",2012,9,29,14.5,"RR",1,-0.208363622,0.427,15.1300001144409,36,-63.4263888888889,44.5438333333333,NA
"21240","270761_103888_7722","can",2012,9,30,6.5,"RR",5,-0.272326887,0.427,15.5199995040894,30,-63.2833333333333,44.5833333333333,NA
"21241","270774_155387_7723","can",2012,9,30,6,"RR",1,-0.272326887,0.427,15.5199995040894,49,-63.432,44.5025,NA
"21242","270868_139730_7724","can",2012,10,1,4,"HARP",2,-0.458135098,0.308,14.2299995422363,190,-66.5333333333333,44.45,NA
"21243","270869_101821_7725","can",2012,10,1,4,"HARP",1,-0.458135098,0.308,15.789999961853,30,-63.2833333333333,44.5833333333333,NA
"21244","270870_137937_7726","can",2012,9,27,12,"HARP",1,-0.221749768,0.427,16.0100002288818,37,-63.4166666666667,44.5166666666667,NA
"21245","270870_137937_7727","can",2012,9,27,12,"HARP",1,-0.221749768,0.427,16.0100002288818,37,-63.4333333333333,44.5166666666667,NA
"21246","270870_137937_7728","can",2012,9,27,12,"HARP",1,-0.221749768,0.427,16.0100002288818,37,-63.4333333333333,44.5333333333333,NA
"21247","270887_101293_7729","can",2012,10,2,7,"RR",3,-0.754090071,0.308,15.7999992370605,56,-64.6166666666667,43.9,NA
"21248","270888_106124_7730","can",2012,10,1,13,"RR",2,-0.458135098,0.308,15.789999961853,42,-64.6666666666667,43.95,NA
"21249","270891_137918_7731","can",2012,10,1,3.5,"RR",1,-0.458135098,0.308,15.789999961853,29,-63.2788333333333,44.5866666666667,NA
"21250","270921_107448_7732","can",2012,10,3,19.5,"RR",2,-0.831242859,0.308,15.5999994277954,41,-63.3166666666667,44.5577777777778,NA
"21251","270924_155387_7733","can",2012,10,2,5.5,"RR",1,-0.754090071,0.308,15.7999992370605,41,-63.3166666666667,44.5577777777778,NA
"21252","270925_160287_7734","can",2012,10,2,6,"RR",1,-0.754090071,0.308,15.7999992370605,41,-63.3166666666667,44.5577777777778,NA
"21253","270934_160287_7735","can",2012,10,3,7,"RR",1,-0.831242859,0.308,15.5999994277954,41,-63.3166666666667,44.5577777777778,NA
"21254","270936_151101_7736","can",2012,10,3,14.0098450774613,"RR",1,-0.831242859,0.308,15.5999994277954,66,-64.4166666666667,44.0166666666667,NA
"21255","270944_161027_7737","can",2012,10,3,5,"RR",1,-0.831242859,0.308,15.5999994277954,57,-64.431,44.0326666666667,NA
"21256","270992_104317_7738","can",2012,10,2,6,"RR",1,-0.754090071,0.308,15.7999992370605,56,-64.6166666666667,43.9,NA
"21257","270993_101821_7739","can",2012,10,3,1,"RR",1,-0.831242859,0.308,15.5999994277954,35,-63.2833333333333,44.5666666666667,NA
"21258","270993_101821_7740","can",2012,10,3,1,"RR",1,-0.831242859,0.308,15.5999994277954,30,-63.2833333333333,44.5833333333333,NA
"21259","270994_106333_7741","can",2012,10,2,3,"RR",2,-0.754090071,0.308,15.7999992370605,57,-64.6166666666667,43.8833333333333,NA
"21260","270995_137937_7742","can",2012,10,2,2,"HARP",1,-0.754090071,0.308,15.7999992370605,44,-64.6333333333333,43.9,NA
"21261","270996_106124_7743","can",2012,10,3,13,"RR",3,-0.831242859,0.308,15.5999994277954,57,-64.6333333333333,43.9166666666667,NA
"21262","270997_101293_7744","can",2012,10,2,8,"RR",4,-0.754090071,0.308,15.7999992370605,56,-64.6166666666667,43.9,NA
"21263","271046_160287_7745","can",2012,10,4,7,"RR",1,-0.832155466,0.308,15.5499992370605,41,-63.3166666666667,44.5577777777778,NA
"21264","271047_151101_7746","can",2012,10,4,13.5,"RR",1,-0.832155466,0.308,15.5499992370605,66,-64.4166666666667,44.0166666666667,NA
"21265","271047_151101_7747","can",2012,10,4,13.5,"RR",1,-0.832155466,0.308,15.5499992370605,140,-64.027,44.027,NA
"21266","271048_155387_7748","can",2012,10,4,5,"RR",3,-0.832155466,0.308,15.5499992370605,41,-63.3166666666667,44.5577777777778,NA
"21267","271049_160554_7749","can",2012,10,4,3,"RR",1,-0.832155466,0.308,15.5499992370605,36,-63.2841666666667,44.5708333333333,NA
"21268","271203_101821_7750","can",2012,10,4,3,"RR",1,-0.832155466,0.308,15.5499992370605,52,-63.2833333333333,44.55,NA
"21269","271205_106124_7751","can",2012,10,4,6,"RR",2,-0.832155466,0.308,15.5499992370605,57,-64.6333333333333,43.9166666666667,NA
"21270","271205_106124_7752","can",2012,10,3,6,"RR",1,-0.831242859,0.308,15.5999994277954,52,-64.65,43.9333333333333,NA
"21271","271373_106333_7753","can",2012,9,25,10.2412758413523,"RR",0,-1.618283033,0.427,16.0799999237061,62,-64.4666666666667,44.0166666666667,NA
"21272","271379_101821_7754","can",2012,9,29,3,"RR",0,-0.208363622,0.427,15.1300001144409,154,-62.5166666666667,44.0166666666667,NA
"21273","271380_101821_7755","can",2012,9,30,1,"RR",0,-0.272326887,0.427,15.5199995040894,205,-62.5,44.35,NA
"21274","271519_151101_7756","can",2012,10,9,14.0098450774613,"RR",1,0.187186599,0.308,15.3499994277954,62,-64.4677777777778,44.0205555555556,NA
"21275","271519_151101_7757","can",2012,10,9,14.0098450774613,"RR",1,0.187186599,0.308,15.3499994277954,55,-64.4453333333333,44.0293333333333,NA
"21276","271519_151101_7758","can",2012,10,9,14.0098450774613,"RR",1,0.187186599,0.308,15.3499994277954,57,-64.431,44.0326666666667,NA
"21277","271520_160287_7759","can",2012,10,9,6,"RR",1,0.187186599,0.308,15.3499994277954,41,-63.3166666666667,44.5577777777778,NA
"21278","271521_155387_7760","can",2012,10,9,5,"RR",2,0.187186599,0.308,15.3499994277954,41,-63.3166666666667,44.5577777777778,NA
"21279","271535_160554_7761","can",2012,10,2,4.5,"RR",0,-0.754090071,0.308,15.7999992370605,39,-63.328,44.5516666666667,NA
"21280","271550_103888_7762","can",2012,10,8,10,"HARP",2,-0.186309189,0.308,15.6300001144409,46,-63.35,44.5333333333333,NA
"21281","271551_107050_7763","can",2012,10,8,1.22916604332287,"TL",1,-0.186309189,0.308,15.6300001144409,50,-63.3333333333333,44.5333333333333,NA
"21282","271552_104317_7764","can",2012,10,5,3.92160792485806,"TL",1,-0.454589486,0.308,15.4799995422363,40,-64.7666666666667,43.7833333333333,NA
"21283","271553_104317_7765","can",2012,10,4,6,"TL",0,-0.832155466,0.308,15.5499992370605,45,-64.6833333333333,43.85,NA
"21284","271571_137397_7766","can",2012,10,9,3,"RR",3,0.187186599,0.308,15.3499994277954,39,-63.328,44.5516666666667,NA
"21285","271573_160554_7767","can",2012,10,9,15.5,"RR",2,0.187186599,0.308,15.3499994277954,39,-63.328,44.5516666666667,NA
"21286","271573_160554_7768","can",2012,10,9,15.5,"RR",1,0.187186599,0.308,15.3499994277954,29,-63.2788333333333,44.5866666666667,NA
"21287","271575_107448_7769","can",2012,10,9,16.5,"RR",2,0.187186599,0.308,15.3499994277954,39,-63.328,44.5516666666667,NA
"21288","271637_994931_7770","can",2012,9,28,13.5,"RR",1,-0.438850224,0.427,15.2399997711182,49,-63.45,44.5,NA
"21289","271683_101821_7771","can",2012,10,2,3,"RR",0,-0.754090071,0.308,15.7999992370605,30,-63.2833333333333,44.5833333333333,NA
"21290","271685_101293_7772","can",2012,10,9,5.61993609885445,"TL",1,0.187186599,0.308,15.3499994277954,55,-63.3333333333333,44.5166666666667,NA
"21291","271685_101293_7773","can",2012,10,9,5.61993609885445,"TL",3,0.187186599,0.308,15.3499994277954,46,-63.35,44.5333333333333,NA
"21292","271685_101293_7774","can",2012,10,9,5.61993609885445,"TL",1,0.187186599,0.308,15.3499994277954,52,-63.2833333333333,44.55,NA
"21293","271685_101293_7775","can",2012,10,9,5.61993609885445,"TL",1,0.187186599,0.308,15.3499994277954,36,-63.3316666666667,44.5561111111111,NA
"21294","271685_101293_7776","can",2012,10,9,5.61993609885445,"TL",1,0.187186599,0.308,15.3499994277954,35,-63.2833333333333,44.5666666666667,NA
"21295","271685_101293_7777","can",2012,10,9,5.61993609885445,"TL",2,0.187186599,0.308,15.3499994277954,30,-63.2833333333333,44.5833333333333,NA
"21296","271686_103888_7778","can",2012,10,9,16.5,"RR",1,0.187186599,0.308,15.3499994277954,55,-63.3333333333333,44.5166666666667,NA
"21297","271760_160554_7779","can",2012,10,10,2,"RR",1,0.250860691,0.308,14.7299995422363,39,-63.328,44.5516666666667,NA
"21298","271783_107075_7780","can",2012,10,3,13.5,"RR",0,-0.831242859,0.308,14.5299997329712,26,-60.9055555555556,45.3077777777778,NA
"21299","271784_107075_7781","can",2012,10,7,8,"RR",0,-0.545053601,0.308,13.7599992752075,49,-60.8666666666667,45.2666666666667,NA
"21300","271785_107075_7782","can",2012,10,5,8,"RR",0,-0.454589486,0.308,14.1499996185303,33,-60.9063888888889,45.2655555555556,NA
"21301","271786_107075_7783","can",2012,10,7,8,"RR",0,-0.545053601,0.308,13.7599992752075,26,-60.9055555555556,45.3077777777778,NA
"21302","271888_161027_7784","can",2012,10,12,5,"RR",1,-0.236766651,0.308,13.9200000762939,45,-64.6775,43.8661666666667,NA
"21303","271933_160287_7785","can",2012,9,30,6,"RR",0,-0.272326887,0.427,15.5199995040894,36,-63.4263888888889,44.5438333333333,NA
"21304","271934_160287_7786","can",2012,9,29,7,"RR",0,-0.208363622,0.427,15.1300001144409,54,-63.4444444444444,44.5030555555556,NA
"21305","271964_106124_7787","can",2012,10,11,3.92160792485806,"RR",1,0.090495564,0.308,14.3099994659424,45,-64.6833333333333,43.85,NA
"21306","271965_106333_7788","can",2012,10,10,6,"RR",1,0.250860691,0.308,14.7299995422363,51,-64.6666666666667,43.85,NA
"21307","271965_106333_7789","can",2012,10,11,6,"RR",2,0.090495564,0.308,14.3099994659424,45,-64.6833333333333,43.85,NA
"21308","271966_107018_7790","can",2012,10,13,12,"RR",1,-0.66621393,0.308,13.2299995422363,47,-64.65,43.8833333333333,NA
"21309","271973_107075_7791","can",2012,10,14,8,"RR",1,-0.747152984,0.308,12.5900001525879,46,-60.9,45.25,NA
"21310","271974_107018_7792","can",2012,10,14,3.92160792485806,"RR",1,-0.747152984,0.308,13.3400001525879,49,-64.66,43.86,NA
"21311","271974_107018_7793","can",2012,10,14,3.92160792485806,"RR",1,-0.747152984,0.308,13.3400001525879,49,-64.665,43.8766666666667,NA
"21312","271974_107018_7794","can",2012,10,14,3.92160792485806,"RR",1,-0.747152984,0.308,13.3400001525879,42,-64.6666666666667,43.95,NA
"21313","271975_106124_7795","can",2012,10,13,3.92160792485806,"RR",1,-0.66621393,0.308,13.2299995422363,37,-64.7,43.85,NA
