"id","year","month","day","lat","lon","catch_n","state","prim_op","lines","fhours","party","bt_live","bt_art","bt_dead","fm_troll","fm_chunk","fm_chum","depth","bathy","field.sst","oisst","primary","secondary","nao","amo"
"2015-144701",2015,9,5,42.2666666666667,-70.2833333333333,0,"MA","Charter",3,8,3,"Yes","No","No","No","No","No",NA,-27.2,NA,19.6599998474121,"giant",NA,-0.564668655,0.278
"2015-144702",2015,9,5,42.2666666666667,-70.2833333333333,1,"MA","Charter",3,9,2,"Yes","No","No","No","No","Yes",-200,-27.2,20,19.6599998474121,"giant",NA,-0.564668655,0.278
"2015-144703",2015,9,5,42.2666666666667,-70.2833333333333,0,"MA","Private",3,12,6,"Yes","No","No","No","No","Yes",-112,-27.2,17.78,19.6599998474121,"giant",NA,-0.564668655,0.278
"2015-145305",2015,9,5,42.9166666666667,-70.1666666666667,1,"NH","Charter",4,6,3,"Yes","No","Yes","No","Yes","No",-200,-100.7,18.89,18.5299987792969,"giant",NA,-0.564668655,0.278
"2015-145203",2015,9,5,42.9166666666667,-70.1666666666667,0,"NH","Charter",6,8,6,"No","No","Yes","No","Yes","No",-180,-100.7,16.67,18.5299987792969,"giant",NA,-0.564668655,0.278
"2015-145202",2015,9,5,42.8666666666667,-70.4833333333333,0,"NH","Private",2,4,2,"Yes","No","No","No","No","No",-200,-103.1,NA,18.6900005340576,"giant",NA,-0.564668655,0.278
"2015-145201",2015,9,5,43,-70.4833333333333,1,"NH","Charter",2,6,3,"No","No","Yes","No","Yes","Yes",-200,-89.4,20.56,18.6900005340576,"giant",NA,-0.564668655,0.278
"2015-145301",2015,9,5,42.9166666666667,-70.1666666666667,1,"NH","Private",2,12,4,"Yes","No","No","No","No","No",-200,-100.7,17.22,18.5299987792969,"giant",NA,-0.564668655,0.278
"2015-145302",2015,9,5,42.9666666666667,-70.4833333333333,0,"NH","Private",2,2,2,"No","Yes","No","Yes","No","No",-218,-90.9,NA,18.6900005340576,"giant",NA,-0.564668655,0.278
"2015-145303",2015,9,5,42.9166666666667,-70.1666666666667,0,"NH","Private",3,12,2,"Yes","No","No","No","Yes","No",-200,-100.7,18.89,18.5299987792969,"giant",NA,-0.564668655,0.278
"2015-143403",2015,9,5,42.8333333333333,-70.4166666666667,0,"NH","Charter",3,8,3,"Yes","No","No","No","Yes","No",-200,-128.5,18.33,18.6900005340576,"giant",NA,-0.564668655,0.278
"2015-145304",2015,9,5,42.8666666666667,-70.5,0,"NH","Private",3,12,2,"Yes","No","No","No","Yes","No",-220,-102.1,20,18.6900005340576,"giant",NA,-0.564668655,0.278
"2015-143401",2015,9,5,42.9166666666667,-70.1666666666667,1,"NH","Private",2,1,2,"Yes","No","No","No","No","No",-196,-100.7,NA,18.5299987792969,"giant",NA,-0.564668655,0.278
"2015-150706",2015,9,6,42.1666666666667,-70.25,0,"MA","Private",2,8,4,"Yes","No","No","No","No","No",-140,-28.8,20,19.4300003051758,"giant",NA,-0.436502308,0.278
"2015-150708",2015,9,6,42.2666666666667,-70.2833333333333,0,"MA","Private",2,8,2,"Yes","Yes","No","Yes","No","No",-150,-27.2,19.44,19.3500003814697,"giant",NA,-0.436502308,0.278
"2015-150710",2015,9,6,42.1666666666667,-70.25,0,"MA","Private",5,14,3,"Yes","No","No","No","No","No",-150,-28.8,20.56,19.4300003051758,"giant",NA,-0.436502308,0.278
"2015-144804",2015,9,6,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,6,2,"Yes","No","No","No","No","No",-125,-27.2,20,19.3500003814697,"giant",NA,-0.436502308,0.278
"2015-144801",2015,9,6,42.9166666666667,-70.1666666666667,0,"MA","Charter",4,7,2,"Yes","No","No","No","No","No",-170,-100.7,17.78,18.3999996185303,"giant",NA,-0.436502308,0.278
"2015-144802",2015,9,6,42.2666666666667,-70.2833333333333,0,"MA","Private",2,7,2,"Yes","No","No","No","No","No",-200,-27.2,21.11,19.3500003814697,"giant",NA,-0.436502308,0.278
"2015-144803",2015,9,6,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,8,2,"No","Yes","No","Yes","No","No",-240,-100.7,20,18.3999996185303,"giant",NA,-0.436502308,0.278
"2015-150709",2015,9,6,42.1666666666667,-70.25,0,"MA","Private",3,6,2,"Yes","No","No","No","No","No",-85,-28.8,20,19.4300003051758,"giant",NA,-0.436502308,0.278
"2015-23-09-03",2015,9,6,43.25,-70.3166666666667,0,"ME","Private",1,2,1,"Yes","No","No","No","No","No",-150,-83,18.33,18.6499996185303,"giant","large med",-0.436502308,0.278
"2015-146502",2015,9,6,42.9166666666667,-70.1666666666667,0,"NH","Private",2,7,2,"No","Yes","No","Yes","No","No",-180,-100.7,20.56,18.3999996185303,"giant",NA,-0.436502308,0.278
"2015-146501",2015,9,6,42.9666666666667,-70.4833333333333,0,"NH","Private",3,6,2,"Yes","No","No","No","No","Yes",-220,-90.9,19.44,18.6199989318848,"giant",NA,-0.436502308,0.278
"2015-149402",2015,9,7,42.1666666666667,-70.25,1,"MA","Private",2,1,3,"Yes","No","No","No","No","No",-180,-28.8,18.89,19.75,"giant",NA,-0.341178775,0.278
"2015-149404",2015,9,7,42.0833333333333,-70.1333333333333,0,"MA","Private",3,3,2,"Yes","No","No","No","No","No",-200,-11.2,20.56,19.75,"giant",NA,-0.341178775,0.278
"2015-152102",2015,9,7,42.4166666666667,-70.4166666666667,0,"MA","Private",2,10,3,"Yes","No","No","No","No","No",-120,-32.5,19.44,19.4200000762939,"giant",NA,-0.341178775,0.278
"2015-149401",2015,9,7,42.2666666666667,-70.2833333333333,1,"MA","Private",2,5,2,"Yes","No","No","No","No","No",-130,-27.2,18.33,19.4200000762939,"giant",NA,-0.341178775,0.278
"2015-149403",2015,9,7,42.0833333333333,-70.1333333333333,0,"MA","Private",2,7,4,"Yes","No","No","No","No","No",-131,-11.2,20,19.75,"giant",NA,-0.341178775,0.278
"2015-152101",2015,9,7,42.8666666666667,-70.4833333333333,0,"MA","Private",3,11,4,"Yes","No","No","No","No","No",-160,-103.1,19.44,19,"giant",NA,-0.341178775,0.278
"2015-152103",2015,9,7,42.4166666666667,-70.4166666666667,0,"MA","Private",3,10,4,"Yes","No","No","No","No","No",-120,-32.5,20,19.4200000762939,"giant",NA,-0.341178775,0.278
"2015-152104",2015,9,7,42.4166666666667,-70.4166666666667,0,"MA","Charter",3,10,3,"Yes","No","No","No","No","No",-150,-32.5,19.44,19.4200000762939,"giant",NA,-0.341178775,0.278
"2015-152602",2015,9,8,42.4166666666667,-70.4166666666667,0,"MA","Charter",2,10,2,"Yes","No","No","No","No","No",-100,-32.5,22.22,20.1199989318848,"giant",NA,-0.231964812,0.278
"2015-152603",2015,9,8,42.4166666666667,-70.4166666666667,0,"MA","Private",2,5,1,"Yes","No","No","No","No","No",-170,-32.5,21.11,20.1199989318848,"giant",NA,-0.231964812,0.278
"2015-147803",2015,9,8,42.1666666666667,-70.25,0,"MA","Private",1,6,1,"Yes","No","No","No","No","No",-140,-28.8,19.44,20.2600002288818,"giant",NA,-0.231964812,0.278
"2015-152601",2015,9,8,42.4166666666667,-70.4166666666667,0,"MA","Charter",3,7,7,"Yes","No","No","No","No","No",-160,-32.5,18.33,20.1199989318848,"giant",NA,-0.231964812,0.278
"2015-147903",2015,9,8,42.8333333333333,-70.4166666666667,0,"NH","Private",3,10,2,"Yes","No","No","No","Yes","No",-220,-128.5,22.22,19.7399997711182,"giant",NA,-0.231964812,0.278
"2015-151003",2015,9,9,42.1666666666667,-70.25,0,"MA","Private",3,6,3,"Yes","No","No","No","No","No",-170,-28.8,20,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151004",2015,9,9,42.1666666666667,-70.25,0,"MA","Private",4,7,3,"Yes","No","No","No","No","No",-150,-28.8,NA,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151005",2015,9,9,42.0833333333333,-70.1333333333333,0,"MA","Charter",2,5,2,"Yes","No","No","No","No","No",-145,-11.2,20,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151001",2015,9,9,42.1666666666667,-70.25,0,"MA","Private",2,6,3,"Yes","No","No","No","No","No",-150,-28.8,20,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151002",2015,9,9,42.1666666666667,-70.25,0,"MA","Private",3,6,3,"Yes","No","No","No","No","No",-200,-28.8,18.33,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151006",2015,9,9,42.1666666666667,-70.25,0,"MA","Private",3,10,2,"Yes","No","No","No","No","No",-200,-28.8,20,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-151007",2015,9,9,42.0833333333333,-70.1333333333333,0,"MA","Private",3,7,4,"Yes","No","No","No","No","No",-147,-11.2,21.11,20.4200000762939,"giant",NA,-0.343472809,0.278
"2015-149703",2015,9,9,43,-70.4833333333333,0,"NH","Charter",2,8,1,"Yes","No","No","No","No","No",-280,-89.4,NA,20.0599994659424,"giant",NA,-0.343472809,0.278
"2015-149704",2015,9,9,42.8333333333333,-70.4166666666667,1,"NH","Private",2,3,2,"Yes","No","No","No","No","No",-260,-128.5,21.11,20.0599994659424,"giant",NA,-0.343472809,0.278
"2015-149701",2015,9,9,43,-70.4833333333333,0,"NH","Charter",3,10,2,"Yes","No","No","No","Yes","Yes",-170,-89.4,21.11,20.0599994659424,"giant",NA,-0.343472809,0.278
"2015-151201",2015,9,10,42.9166666666667,-70.1666666666667,0,"NH","Charter",4,9,5,"Yes","No","No","No","Yes","No",-210,-100.7,18.89,18.9200000762939,"giant",NA,-0.557468534,0.278
"2015-154204",2015,9,12,42.2666666666667,-70.2833333333333,1,"MA","Charter",3,8,2,"Yes","No","Yes","No","No","No",-110,-27.2,20,18.4499988555908,"giant",NA,-0.561837554,0.278
"2015-155401",2015,9,12,42.1666666666667,-70.25,0,"MA","Private",3,6,4,"No","Yes","No","Yes","No","No",-180,-28.8,17.78,19.1199989318848,"giant",NA,-0.561837554,0.278
"2015-155406",2015,9,12,42.1666666666667,-70.25,1,"MA","Charter",4,6,4,"Yes","No","No","Yes","No","No",-155,-28.8,17.78,19.1199989318848,"giant",NA,-0.561837554,0.278
"2015-155405",2015,9,12,42.1666666666667,-70.25,0,"MA","Charter",4,4,3,"Yes","No","No","Yes","No","No",-90,-28.8,19.44,19.1199989318848,"giant",NA,-0.561837554,0.278
"2015-154201",2015,9,12,42.9166666666667,-70.1666666666667,0,"MA","Private",7,10,3,"Yes","No","No","No","No","No",-190,-100.7,NA,17.9200000762939,"giant",NA,-0.561837554,0.278
"2015-154203",2015,9,12,42.2666666666667,-70.2833333333333,2,"MA","Private",3,10,2,"Yes","No","No","No","No","No",-150,-27.2,17.22,18.4499988555908,"giant",NA,-0.561837554,0.278
"2015-154202",2015,9,12,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,6,2,"Yes","No","No","No","No","No",-125,-27.2,19.44,18.4499988555908,"giant",NA,-0.561837554,0.278
"2015-154304",2015,9,12,42.8333333333333,-70.4166666666667,0,"NH","Private",3,10,2,"Yes","No","No","No","No","Yes",-209,-128.5,18.33,17.9400005340576,"giant",NA,-0.561837554,0.278
"2015-154305",2015,9,12,42.9166666666667,-70.1666666666667,2,"NH","Charter",4,8,3,"Yes","No","No","No","Yes","Yes",-222,-100.7,NA,17.9200000762939,"giant",NA,-0.561837554,0.278
"2015-154303",2015,9,12,42.8333333333333,-70.4166666666667,0,"NH","Private",2,9,4,"Yes","No","No","No","Yes","No",-200,-128.5,18.33,17.9400005340576,"giant",NA,-0.561837554,0.278
"2015-154301",2015,9,12,42.9166666666667,-70.1666666666667,0,"NH","Private",4,6,3,"Yes","No","Yes","No","Yes","Yes",-185,-100.7,17.78,17.9200000762939,"giant",NA,-0.561837554,0.278
"2015-154306",2015,9,12,42.8333333333333,-70.4,1,"NH","Private",3,12,3,"Yes","No","No","No","Yes","No",-210,-134.2,NA,17.9400005340576,"giant",NA,-0.561837554,0.278
"2015-154302",2015,9,12,42.8333333333333,-70.4166666666667,0,"NH","Private",3,10,2,"Yes","No","No","No","No","No",-222,-128.5,18.89,17.9400005340576,"giant",NA,-0.561837554,0.278
"2015-154604",2015,9,13,41.4666666666667,-69.35,0,"MA","Private",5,9,5,"No","No","Yes","Yes","No","No",-260,-74.9,16.11,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-154607",2015,9,13,41.4666666666667,-69.35,0,"MA","Charter",5,7,4,"No","No","Yes","Yes","No","No",-200,-74.9,18.89,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-157005",2015,9,13,42.1666666666667,-70.25,0,"MA","Charter",1,6,1,"Yes","No","No","No","No","No",-180,-28.8,NA,19.2299995422363,"giant",NA,-0.597812533,0.278
"2015-154603",2015,9,13,41.4666666666667,-69.35,0,"MA","Charter",6,8,3,"No","Yes","Yes","Yes","No","No",-300,-74.9,17.22,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-154608",2015,9,13,41.4666666666667,-69.35,0,"MA","Private",5,8,4,"No","Yes","Yes","Yes","No","No",-258,-74.9,16.67,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-157002",2015,9,13,42.2666666666667,-70.2833333333333,1,"MA","Private",2,4,2,"Yes","No","No","No","No","No",-110,-27.2,17.78,18.3400001525879,"giant",NA,-0.597812533,0.278
"2015-154605",2015,9,13,41.4666666666667,-69.35,0,"MA","Private",6,9,6,"No","No","Yes","Yes","No","No",-165,-74.9,18.33,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-154606",2015,9,13,41.4666666666667,-69.35,0,"MA","Private",11,8,4,"No","Yes","No","Yes","No","No",-260,-74.9,19.44,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-154609",2015,9,13,41.4666666666667,-69.35,0,"MA","Private",4,10,4,"No","Yes","Yes","Yes","No","No",-287,-74.9,17.22,17.4099998474121,"giant",NA,-0.597812533,0.278
"2015-157006",2015,9,13,42.1666666666667,-70.25,0,"MA","Private",4,5,2,"Yes","No","No","No","No","No",-160,-28.8,18.89,19.2299995422363,"giant",NA,-0.597812533,0.278
"2015-23-09-13",2015,9,13,42.8666666666667,-70.5,0,"ME","Private",2,14,3,"Yes","No","No","No","Yes","No",-350,-102.1,15.56,17.7199993133545,"giant",NA,-0.597812533,0.278
"2015-154702",2015,9,14,42.9166666666667,-70.1666666666667,1,"NH","Charter",2,4,6,"Yes","No","No","No","Yes","No",-140,-100.7,16.11,17.0900001525879,"giant",NA,-0.757522821,0.278
"2015-154701",2015,9,14,42.8333333333333,-70.4166666666667,0,"NH","Private",2,10,2,"No","No","Yes","No","Yes","No",-180,-128.5,NA,17.3699989318848,"giant",NA,-0.757522821,0.278
"2015-157301",2015,9,15,42.1666666666667,-70.25,0,"MA","Private",2,6,2,"No","Yes","No","Yes","No","No",-180,-28.8,20,17.9699993133545,"giant","large school",-1.080480337,0.278
"2015-155807",2015,9,15,42.9166666666667,-70.1666666666667,1,"MA","Charter",4,10,4,"Yes","No","No","No","No","No",-160,-100.7,17.78,17.1000003814697,"giant",NA,-1.080480337,0.278
"2015-155801",2015,9,15,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,7,7,"Yes","No","No","No","No","No",-150,-100.7,17.78,17.1000003814697,"giant",NA,-1.080480337,0.278
"2015-155803",2015,9,15,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,12,3,"Yes","No","No","No","No","No",-150,-100.7,16.67,17.1000003814697,"giant",NA,-1.080480337,0.278
"2015-155804",2015,9,15,42.6333333333333,-70.55,0,"MA","Private",3,3,2,"Yes","No","No","No","No","No",-170,-39.9,17.22,18,"giant",NA,-1.080480337,0.278
"2015-155806",2015,9,15,42.2666666666667,-70.2833333333333,0,"MA","Private",4,12,2,"No","Yes","No","Yes","No","No",-180,-27.2,17.22,17.8199996948242,"giant",NA,-1.080480337,0.278
"2015-155802",2015,9,15,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,8,5,"Yes","No","No","No","No","No",-220,-27.2,19.44,17.8199996948242,"giant",NA,-1.080480337,0.278
"2015-155805",2015,9,15,42.2666666666667,-70.2833333333333,0,"MA","Private",2,12,3,"Yes","No","No","No","No","No",-140,-27.2,17.22,17.8199996948242,"giant",NA,-1.080480337,0.278
"2015-157302",2015,9,15,42.4166666666667,-70.4166666666667,0,"MA","Charter",3,5,2,"Yes","No","No","Yes","No","No",-150,-32.5,NA,17.8199996948242,"giant",NA,-1.080480337,0.278
"2015-156003",2015,9,15,42.8666666666667,-70.5,0,"NH","Private",2,8,1,"Yes","No","No","No","No","Yes",-170,-102.1,NA,17.4499988555908,"giant",NA,-1.080480337,0.278
"2015-156001",2015,9,15,42.8666666666667,-70.5,1,"NH","Charter",3,9,2,"Yes","No","No","No","No","Yes",-168,-102.1,16.67,17.4499988555908,"giant",NA,-1.080480337,0.278
"2015-156004",2015,9,15,42.8666666666667,-70.5,1,"NH","Private",3,9,2,"Yes","No","No","No","Yes","No",-170,-102.1,17.22,17.4499988555908,"giant",NA,-1.080480337,0.278
"2015-156005",2015,9,15,42.8666666666667,-70.5,2,"NH","Private",2,10,2,"Yes","No","Yes","No","Yes","No",-240,-102.1,NA,17.4499988555908,"giant",NA,-1.080480337,0.278
"2015-156002",2015,9,15,42.9166666666667,-70.1666666666667,0,"NH","Private",2,8,2,"Yes","No","Yes","No","No","Yes",-210,-100.7,18.33,17.1000003814697,"giant",NA,-1.080480337,0.278
"2015-157807",2015,9,16,42.9166666666667,-70.1666666666667,1,"MA","Private",3,10,2,"Yes","No","No","No","No","No",-180,-100.7,18.89,17.3999996185303,"giant","large med",-1.220332742,0.278
"2015-157803",2015,9,16,42.2666666666667,-70.2833333333333,0,"MA","Private",4,10,3,"Yes","No","No","No","No","No",-150,-27.2,18.89,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-157805",2015,9,16,42.9166666666667,-70.1666666666667,0,"MA","Private",3,10,2,"Yes","No","No","No","No","No",-162,-100.7,18.89,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-157808",2015,9,16,42.9166666666667,-70.1666666666667,0,"MA","Private",3,10,3,"Yes","No","No","No","No","No",-180,-100.7,18.89,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-157809",2015,9,16,42.9166666666667,-70.1666666666667,0,"MA","Private",3,8,6,"Yes","No","No","No","No","No",-150,-100.7,18.89,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-160410",2015,9,16,42.2666666666667,-70.2833333333333,0,"MA","Private",2,6,2,"Yes","No","No","No","No","No",-130,-27.2,16.67,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-160411",2015,9,16,42.9166666666667,-70.1666666666667,0,"MA","Private",4,18,3,"Yes","No","No","No","No","No",-150,-100.7,16.67,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-160412",2015,9,16,42.2666666666667,-70.2833333333333,0,"MA","Private",7,12,3,"Yes","No","No","No","No","No",-125,-27.2,17.22,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-157802",2015,9,16,42.2666666666667,-70.2833333333333,0,"MA","Charter",3,8,2,"Yes","No","No","No","No","No",-120,-27.2,18.89,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-157806",2015,9,16,42.9166666666667,-70.2833333333333,0,"MA","Charter",4,8,6,"Yes","No","No","No","No","No",-190,-150.8,18.89,17.7999992370605,"giant",NA,-1.220332742,0.278
"2015-157811",2015,9,16,42.9166666666667,-70.1666666666667,0,"MA","Private",4,8,3,"Yes","No","No","No","No","No",-125,-100.7,20,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-157905",2015,9,16,42.4166666666667,-70.4166666666667,0,"MA","Private",2,8,1,"Yes","No","No","No","No","No",-180,-32.5,17.78,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-160405",2015,9,16,42.1666666666667,-70.25,0,"MA","Private",1,2,3,"Yes","No","No","No","No","No",-150,-28.8,20,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-160406",2015,9,16,42.1666666666667,-70.25,0,"MA","Charter",4,8,2,"Yes","No","No","No","No","No",-170,-28.8,NA,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-160414",2015,9,16,42.2666666666667,-70.2833333333333,0,"MA","Charter",4,8,3,"Yes","No","No","No","No","No",-160,-27.2,18.33,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-160413",2015,9,16,42.4166666666667,-70.4166666666667,0,"MA","Private",4,10,2,"Yes","No","No","No","No","No",-130,-32.5,NA,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-160401",2015,9,16,42.0833333333333,-70.1333333333333,0,"MA","Private",3,4,2,"Yes","No","No","No","No","No",-140,-11.2,18.89,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-160402",2015,9,16,42.1666666666667,-70.25,0,"MA","Private",2,8,3,"Yes","No","No","No","No","No",-160,-28.8,18.33,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-160416",2015,9,16,42.1666666666667,-70.25,0,"MA","Private",2,7,1,"Yes","No","No","No","No","No",-90,-28.8,17.78,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-157812",2015,9,16,42.9166666666667,-70.1666666666667,1,"MA","Charter",3,10,3,"Yes","No","No","No","No","Yes",-120,-100.7,18.89,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-160415",2015,9,16,42.1666666666667,-70.25,0,"MA","Private",3,8,1,"Yes","No","No","No","No","No",-150,-28.8,18.89,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-160417",2015,9,16,42.1666666666667,-70.25,0,"MA","Charter",3,10,1,"Yes","No","No","No","No","No",-130,-28.8,21.11,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-157906",2015,9,16,42.4166666666667,-70.4166666666667,0,"MA","Private",1,7,1,"Yes","No","No","No","No","No",-135,-32.5,18.33,18.0599994659424,"giant",NA,-1.220332742,0.278
"2015-160408",2015,9,16,42.1666666666667,-70.25,0,"MA","Private",3,9,2,"Yes","No","No","No","No","No",-170,-28.8,18.33,17.9799995422363,"giant",NA,-1.220332742,0.278
"2015-158002",2015,9,16,42.8666666666667,-70.5,0,"NH","Private",2,9,2,"Yes","No","Yes","No","No","No",-231,-102.1,20,17.7999992370605,"giant",NA,-1.220332742,0.278
"2015-158001",2015,9,16,42.8666666666667,-70.5,0,"NH","Private",3,24,1,"Yes","No","No","No","Yes","Yes",-240,-102.1,NA,17.7999992370605,"giant",NA,-1.220332742,0.278
"2015-158004",2015,9,16,42.8666666666667,-70.5,0,"NH","Private",2,8,2,"Yes","No","No","No","No","Yes",-180,-102.1,NA,17.7999992370605,"giant",NA,-1.220332742,0.278
"2015-158005",2015,9,16,42.8333333333333,-70.4166666666667,0,"NH","Charter",2,11,4,"Yes","No","Yes","No","Yes","No",-142,-128.5,19.44,17.7999992370605,"giant",NA,-1.220332742,0.278
"2015-158003",2015,9,16,42.9166666666667,-70.1666666666667,0,"NH","Private",3,8,4,"Yes","No","No","No","No","Yes",-130,-100.7,20,17.3999996185303,"giant",NA,-1.220332742,0.278
"2015-158603",2015,9,17,42.2666666666667,-70.2833333333333,0,"MA","Private",3,8,2,"Yes","No","No","No","No","No",-120,-27.2,18.33,18.5499992370605,"giant",NA,-0.92334044,0.278
"2015-168801",2015,9,17,42.9166666666667,-70.1666666666667,0,"MA","Charter",4,9,7,"Yes","No","Yes","No","No","No",-220,-100.7,20,17.8999996185303,"giant",NA,-0.92334044,0.278
"2015-158601",2015,9,17,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,7,4,"Yes","No","No","No","No","No",-250,-27.2,18.89,18.5499992370605,"giant",NA,-0.92334044,0.278
